id,yield
15595,4819.500570624999
15596,5347.2159893749995
15597,5260.99044875
15598,5113.994708125001
15599,5500.819860625
15600,6155.092074375
15601,6101.1031837499995
15602,7267.658538125
15603,4722.6415075
15604,7145.629457499999
15605,6437.19517625
15606,7077.451950000001
15607,5599.992656875
15608,6876.030105
15609,7211.857489375
15610,6346.508475625
15611,4218.1544381250005
15612,4912.26606
15613,6251.84402875
15614,4795.716792499999
15615,6166.986434375
15616,6453.185997500001
15617,5507.403463749999
15618,6709.2697368750005
15619,7161.18054875
15620,5133.107626875
15621,4250.276164375
15622,4400.155021875
15623,5461.926343124999
15624,5493.020411875
15625,3949.4840568749996
15626,7209.37258625
15627,5399.561160625
15628,5878.262177500001
15629,5576.8203568750005
15630,5309.818339375
15631,6289.668794375
15632,5928.977408125
15633,5185.387006875
15634,6973.94835125
15635,5411.916455625
15636,7105.045294375001
15637,5632.386275
15638,5588.083878125
15639,3907.0190249999996
15640,5751.291925625001
15641,7161.23272625
15642,6645.3399
15643,4769.155521875
15644,6412.144935
15645,5829.0990249999995
15646,5620.00675375
15647,7671.967108125
15648,5882.70345125
15649,6671.282654375001
15650,7678.302205
15651,5774.406635
15652,7780.8285562500005
15653,5223.458175625001
15654,6454.1529025
15655,5084.668779375
15656,7028.776678124999
15657,5394.507721875
15658,6804.313061249999
15659,6994.120418125
15660,7478.768018125
15661,7316.1339975
15662,6572.30981375
15663,7138.721959375
15664,4065.038076875
15665,5257.470765625
15666,4316.0069512499995
15667,6847.2702850000005
15668,7536.929360624999
15669,5306.0785525
15670,6404.22032625
15671,5810.90787375
15672,5176.55426625
15673,7465.6325575
15674,6625.776898124999
15675,5189.636296875
15676,5094.497979375
15677,5480.446389375
15678,7205.042985
15679,6476.218325625
15680,4395.6978981249995
15681,7212.945231875
15682,6186.014395
15683,5246.400513749999
15684,6425.6971781249995
15685,6382.537471875
15686,7243.1037525
15687,5883.33537375
15688,7205.64222125
15689,7232.49408375
15690,6608.385688124999
15691,5792.75621625
15692,5567.047773125
15693,6866.01155625
15694,6863.03318125
15695,6749.418175
15696,7419.57418125
15697,5224.759624375
15698,7373.027439375
15699,5434.633393125
15700,7655.9735175
15701,4969.523848125
15702,4732.03864125
15703,3516.328361875
15704,4416.253895625
15705,5924.8184331249995
15706,6020.463041875
15707,6553.772660625
15708,6412.39560875
15709,7527.04331
15710,6726.892415
15711,6527.99607
15712,6963.5924525
15713,5626.127685625001
15714,4698.291793125
15715,5280.462648750001
15716,6644.585113125
15717,5377.7241887499995
15718,5613.5531599999995
15719,6540.52102625
15720,5609.3233325
15721,5674.6146675
15722,6724.604829375
15723,6514.307505000001
15724,5378.0637275
15725,5685.0261675
15726,6422.328950625
15727,6699.2004775000005
15728,4942.183962499999
15729,5506.948856874999
15730,4944.71635375
15731,5516.204514375
15732,7125.120893125
15733,6576.4756375
15734,6924.0398925
15735,5188.9914125
15736,6667.191615
15737,6830.803616875
15738,3526.9193106249995
15739,3775.1560074999998
15740,7317.462534374999
15741,5532.114246250001
15742,6187.10255125
15743,5295.449086250001
15744,7081.29960375
15745,7342.224255
15746,6217.661871875
15747,4690.857218125
15748,7379.976744375001
15749,5477.881503750001
15750,6185.9368325000005
15751,5425.84869
15752,5648.5882868749995
15753,6896.630313125001
15754,6467.010789374999
15755,5593.371381875
15756,6900.08494875
15757,5630.99739625
15758,5626.784851875
15759,5609.995379375
15760,5404.4523793749995
15761,5511.137971875
15762,3967.18634
15763,5770.790151249999
15764,7421.265041875
15765,7081.12331125
15766,7676.656045625
15767,6423.9107887499995
15768,5418.299849999999
15769,5245.578025
15770,4403.385981875001
15771,5483.377398125
15772,6279.95472625
15773,6630.6013731250005
15774,3735.6649375
15775,6428.116673125
15776,5958.713040625
15777,7007.362419375
15778,6041.0544093749995
15779,7240.078705
15780,6668.3704474999995
15781,6651.452938125
15782,6016.87493375
15783,7847.951955
15784,7642.334716875
15785,7385.9948525
15786,6482.143674999999
15787,6710.155662499999
15788,4376.549345625001
15789,5026.92131
15790,5413.01417375
15791,5695.90005125
15792,6812.856381875
15793,6177.4917700000005
15794,6575.5412856250005
15795,5348.54776625
15796,7730.886721874999
15797,6894.497566875
15798,5181.6004875
15799,7180.0711225000005
15800,6229.2532974999995
15801,5616.066910625001
15802,5011.066311875
15803,6225.3598725
15804,6306.49772375
15805,6754.544005
15806,7445.055283125001
15807,4992.792451875
15808,5066.946351250001
15809,7096.455841875
15810,5802.13294375
15811,7965.619493125
15812,5599.288680625001
15813,5435.684171875
15814,6544.08446625
15815,7187.365491875
15816,6311.552979375
15817,4459.754403125
15818,7158.515363750001
15819,6967.1068887500005
15820,5040.0924968750005
15821,7214.053550625
15822,5702.186911875
15823,6245.93815
15824,5819.20937625
15825,6873.3162075
15826,6375.6298425
15827,6228.57727375
15828,4471.79079125
15829,4703.7178525
15830,4559.4418425
15831,6839.339828124999
15832,4179.978155625
15833,4272.051765
15834,6395.203528125
15835,6906.161588749999
15836,7124.879624375
15837,3690.185084375
15838,7729.640190625
15839,4952.768878125
15840,7481.662171875
15841,4267.33931625
15842,6992.1169525000005
15843,5574.7959275
15844,5757.846496875
15845,5474.917375625
15846,6938.33516875
15847,7577.986201875
15848,5343.401324375
15849,5058.8613000000005
15850,7283.877405
15851,7233.187611875001
15852,7411.204311875
15853,7380.23877125
15854,5200.454826875
15855,3986.3633093749995
15856,4002.211991875
15857,5809.241438125
15858,5737.737435000001
15859,5527.489984999999
15860,8026.88075
15861,5811.875941875
15862,6427.830279375
15863,7739.0011724999995
15864,5762.9065818750005
15865,7351.54807375
15866,7061.135620625
15867,5945.313422499999
15868,7258.281694375
15869,5307.19953625
15870,7513.1898225
15871,5643.81269375
15872,7569.02234625
15873,7699.3516525
15874,7822.5988075000005
15875,7661.6716575
15876,6277.5640650000005
15877,6753.336556875
15878,7439.2764025
15879,7189.875657500001
15880,8095.994896875
15881,5358.611205625
15882,7086.72563875
15883,6700.390635625
15884,6801.31315375
15885,5513.139241875
15886,5301.752984375
15887,6548.4946125
15888,4488.34337125
15889,7170.47740125
15890,6019.0334893750005
15891,6133.128276875001
15892,4720.725670625001
15893,6190.437231874999
15894,4933.967450625
15895,5661.0651925
15896,6895.8158862499995
15897,6701.0049287500005
15898,5474.742400625
15899,6900.091736875
15900,5524.2809625
15901,6966.868039375
15902,5510.793591875001
15903,6349.2357087499995
15904,6075.1398675
15905,8003.740989375
15906,6564.84892
15907,7251.955440625001
15908,5777.17569625
15909,5913.82496
15910,6569.775925
15911,5951.48632
15912,6888.752411875
15913,6806.5081175
15914,5611.3522299999995
15915,6552.545104375
15916,5361.841485
15917,5630.23329125
15918,4245.08002625
15919,7544.11927
15920,5880.420384999999
15921,5630.887288125
15922,7251.54796125
15923,4516.13499375
15924,5254.420825625
15925,7389.20460375
15926,6623.770866875
15927,4072.7940737500003
15928,5451.058124375
15929,6167.5340975
15930,6977.863945
15931,6381.245441875
15932,4396.65045625
15933,4694.6875337500005
15934,5907.7575424999995
15935,6386.204341875
15936,4708.491106875
15937,6535.696131875
15938,6156.1472756250005
15939,6810.08603
15940,6207.026911875
15941,6530.91463
15942,7607.55244
15943,7354.065901875
15944,5230.41372375
15945,5597.109077499999
15946,5885.725374375
15947,4719.07126375
15948,4818.422677500001
15949,3779.6521468749997
15950,8211.150548124999
15951,5843.341455625
15952,6334.509321875001
15953,5079.628620625001
15954,7283.877404999999
15955,6326.283450625
15956,5590.899238125001
15957,6238.2025699999995
15958,6663.623036875
15959,6493.0046918749995
15960,6505.297723125001
15961,5455.405633124999
15962,5259.613846875
15963,7346.323945624999
15964,5956.790763125
15965,6017.821207500001
15966,3401.0116256250003
15967,5758.729154375
15968,5968.97341625
15969,4940.119395625
15970,6455.11694625
15971,5327.141506874999
15972,6330.5615125
15973,6300.56574875
15974,6354.754561875
15975,8016.6478368749995
15976,6391.020625625
15977,7436.554883125
15978,7618.9323993749995
15979,7226.448673750001
15980,6936.412100625001
15981,5592.55696
15982,7072.245859375
15983,7404.1155100000005
15984,6572.215109375
15985,4350.686335
15986,6507.6221075
15987,4255.8558
15988,5822.785148125
15989,6481.7991125
15990,5754.24040625
15991,7049.284500625
15992,4919.23812625
15993,5753.6521775
15994,5692.010063125001
15995,5445.141405625
15996,7391.5560625
15997,5264.047675624999
15998,6126.746735000001
15999,6550.994861875
16000,7515.548344375
16001,6818.21922
16002,4052.971589375
16003,6279.89517625
16004,5095.400904375
16005,7361.3797825
16006,7151.3743025
16007,4124.709841874999
16008,5175.594698125
16009,3911.3756575
16010,3963.9417399999998
16011,6124.484759375
16012,7561.8163431250005
16013,7288.47829375
16014,6109.715665
16015,6096.513265
16016,5415.87908875
16017,5681.206818125
16018,6414.20987875
16019,7422.095318125
16020,5951.921745
16021,7079.04815625
16022,6315.963975625
16023,5514.383634375
16024,7233.2652875
16025,4588.51175625
16026,6314.5757125
16027,5293.186941874999
16028,7802.138956875
16029,6176.7242025
16030,3752.94157625
16031,5626.2229156250005
16032,6247.2275525
16033,6280.075721875
16034,5393.6510625
16035,7436.57265
16036,6431.5820218750005
16037,4582.880027499999
16038,5379.3091725
16039,3415.112913125
16040,5613.885875
16041,6940.81071375
16042,6550.994861875
16043,7400.636965625001
16044,4862.517777499999
16045,4467.065895
16046,5760.656262500001
16047,4299.240960625
16048,4535.301015
16049,7857.819846875
16050,6216.359965000001
16051,6840.07720125
16052,5656.954080625001
16053,4267.11838625
16054,5558.51196375
16055,7288.392734999999
16056,8122.08871375
16057,3559.60983375
16058,5700.1185725
16059,5481.758994375
16060,6892.759981875
16061,4052.971589375
16062,6880.94875875
16063,5942.454103125
16064,5912.26964625
16065,5934.718971875
16066,6642.27792625
16067,6694.733184375
16068,5856.260075
16069,4646.947838125
16070,6027.8883175
16071,4986.73607125
16072,6874.6378724999995
16073,5779.8469081250005
16074,5352.738241250001
16075,6745.707885625
16076,7214.635351875
16077,6948.195415624999
16078,6979.442385625
16079,6809.619115625
16080,6410.9927474999995
16081,5048.248589999999
16082,6359.82072375
16083,4409.55775125
16084,6910.555330625
16085,5088.969000625
16086,7052.94971
16087,6756.3794
16088,7079.04815625
16089,5643.1333725
16090,6870.081614375
16091,5687.438434375001
16092,6603.844216875
16093,4637.239549375
16094,6394.770125625
16095,4648.624341875
16096,4313.3413199999995
16097,6503.8793475
16098,7207.985103749999
16099,6263.573968125
16100,7247.2606237499995
16101,6731.82500625
16102,7081.6425418750005
16103,8013.283224999999
16104,4555.310228124999
16105,4295.1167975
16106,6394.972453750001
16107,4585.7980025
16108,7198.2478825
16109,6705.362466875
16110,3654.326714375
16111,4473.233211250001
16112,5083.536979375
16113,6761.21226875
16114,5619.028229375001
16115,7626.8182962500005
16116,6768.292656875001
16117,5326.603358125
16118,6054.331050000001
16119,6423.459826875
16120,5057.66656125
16121,5758.55950875
16122,5503.430033749999
16123,4023.324895625
16124,5492.58686
16125,6907.621211875
16126,6654.16181
16127,6937.66849625
16128,6217.928878125
16129,7005.077504375
16130,7813.482824375
16131,6318.622473125
16132,6961.22852375
16133,6321.696110625
16134,4220.750419374999
16135,3975.6093062500004
16136,4840.570140625
16137,7641.24173125
16138,3133.214599375
16139,7293.17204625
16140,7548.59959
16141,5921.32264375
16142,4229.52900125
16143,7061.21151125
16144,7284.26608125
16145,7078.56551625
16146,3637.919960625
16147,6087.71358625
16148,6646.39966125
16149,6721.303515
16150,5015.57698125
16151,5933.82031125
16152,7402.07864625
16153,4122.127758125
16154,4741.944010625
16155,6243.8708074999995
16156,5022.5096475
16157,5161.468118125
16158,6381.29433875
16159,5258.47786125
16160,5543.7946675
16161,7261.04989375
16162,6815.349545
16163,4363.1901275
16164,5035.323778125
16165,7027.616775
16166,6912.598821875
16167,5194.381541875
16168,4257.15119875
16169,4053.4197099999997
16170,5829.3983575
16171,5892.585050624999
16172,7464.323891874999
16173,6684.151048125
16174,7644.285305
16175,5865.399407500001
16176,6348.6862125
16177,6947.817274999999
16178,4907.6129825
16179,5350.653368124999
16180,6768.258526875001
16181,6409.440458125
16182,5361.821970625
16183,5693.31665
16184,5992.013298125
16185,5909.982136250001
16186,4520.24611625
16187,5711.598227500001
16188,6657.625538125
16189,6221.804894375
16190,6989.740533124999
16191,6931.4261
16192,5555.206956874999
16193,6138.094033125
16194,8185.05421125
16195,6892.814824375
16196,6743.0317075
16197,6845.772022499999
16198,5314.426133125
16199,5537.99819375
16200,5706.41219875
16201,6802.60640125
16202,6283.915079375
16203,6020.474456875
16204,4637.717951250001
16205,5529.851486250001
16206,5251.558104375001
16207,5479.268006875
16208,6608.5403875
16209,7894.885755625
16210,7361.987814375001
16211,5254.388466875
16212,4648.624341875
16213,5459.31414875
16214,3333.02442875
16215,6624.371908125
16216,6496.691369374999
16217,4547.7316875
16218,7305.6039118749995
16219,3839.681575625
16220,6405.89287375
16221,8038.146178749999
16222,6085.809619375001
16223,6343.145015
16224,5688.691053750001
16225,5410.081005624999
16226,6232.880944375001
16227,7601.245085
16228,7416.23514
16229,6933.750268125
16230,6918.27814875
16231,5886.375991250001
16232,3892.747713125
16233,4059.06593625
16234,6907.26520125
16235,5747.782873125
16236,5904.1720481249995
16237,7187.596965
16238,6433.877093749999
16239,5797.133494375
16240,6123.836240625
16241,4072.2487581249998
16242,7153.9433768750005
16243,3685.7632599999997
16244,6760.387258125
16245,7133.89825625
16246,5946.6825375
16247,7064.8948012500005
16248,7481.3043099999995
16249,7208.768421875
16250,5482.749265
16251,6729.4066225
16252,4865.38939
16253,7670.420091875
16254,5519.373003125
16255,6377.522636875
16256,7402.471138750001
16257,7066.278468125
16258,5324.55098625
16259,6836.088108125
16260,3982.9502193750004
16261,4176.141065
16262,6618.110831874999
16263,7157.032644375
16264,6242.754918750001
16265,7610.765748125001
16266,5705.6052956250005
16267,5217.709991875
16268,5436.460475
16269,6592.342930625
16270,6333.925075625
16271,6234.3523024999995
16272,5230.038540625001
16273,6203.5394481250005
16274,4576.9698425
16275,6909.27960875
16276,6576.360049375
16277,7187.596965
16278,7109.60624375
16279,6031.613405624999
16280,5603.77736625
16281,4485.65755625
16282,6342.375670625001
16283,7262.64895125
16284,6409.246903125
16285,6233.6760775
16286,5139.151519375
16287,5335.575933749999
16288,4505.952921874999
16289,6117.916875000001
16290,7401.883423125
16291,4374.617758124999
16292,4455.294601875
16293,4590.30240375
16294,7827.3405299999995
16295,5705.10816375
16296,4157.508998125
16297,4279.51961625
16298,7061.046799375
16299,4932.09815125
16300,6550.404869375
16301,7417.005535
16302,4255.99317875
16303,5323.03589125
16304,4876.84921
16305,5459.164870625
16306,6598.7449693749995
16307,7566.9208312499995
16308,5733.823794374999
16309,7296.410711875
16310,3894.90461625
16311,4403.112365
16312,5692.892353125
16313,7193.4916324999995
16314,7344.096325
16315,4335.732555625
16316,3898.9574618750003
16317,8025.114994375
16318,5734.0062743749995
16319,5642.926843125
16320,5013.48780875
16321,6323.862553125
16322,4952.40754625
16323,6689.238921875
16324,7283.841846875001
16325,4146.81323125
16326,7633.073299375
16327,5746.7523331249995
16328,5492.73590875
16329,4391.265386875
16330,4366.623366874999
16331,6277.532905624999
16332,6707.06968625
16333,4418.056913750001
16334,6200.973947500001
16335,5829.3983575
16336,7184.71067
16337,4702.285768125
16338,6226.275145625
16339,6256.5238687500005
16340,5507.09044125
16341,6831.644065
16342,7176.17643125
16343,6004.88308375
16344,7750.535415
16345,6087.1127799999995
16346,4639.1519725
16347,7025.506496874999
16348,5477.006455625
16349,5769.1907075
16350,6092.451566875
16351,6776.433348750001
16352,4306.220404375001
16353,7098.72612
16354,6070.665806875
16355,5069.2520887499995
16356,5915.511425625
16357,5400.06932875
16358,5643.283374999999
16359,7135.153216875
16360,6171.07028875
16361,5941.19097
16362,6225.323620625
16363,5491.783715625001
16364,7795.354144375
16365,4930.032224375
16366,6527.3660712500005
16367,5991.230341875
16368,4885.533312500001
16369,7298.814738125
16370,7801.875031250001
16371,6283.842491875001
16372,5958.00222125
16373,6686.570504375
16374,5658.647692500001
16375,3589.725321875
16376,4120.573114375
16377,5569.59328
16378,7336.26358625
16379,4794.290595625
16380,4375.2359318750005
16381,6083.4091687499995
16382,7543.429440624999
16383,5894.128076875
16384,5070.079963125
16385,6743.48574875
16386,8099.8735825
16387,3458.939408125
16388,6323.75289125
16389,5207.608613750001
16390,5801.252980625
16391,6186.1894706250005
16392,5286.038523125
16393,7390.2297825
16394,6241.5666575
16395,6690.1616225
16396,6540.132818124999
16397,5389.97998125
16398,4729.859613749999
16399,5661.3208625
16400,5483.914790625
16401,7576.77411875
16402,3748.7900375
16403,6052.076225
16404,6393.172870625
16405,5809.770694375
16406,5314.426133125
16407,5932.957743125
16408,6098.8734475
16409,7170.93030125
16410,5467.760434375
16411,6569.199509375
16412,3998.3078275
16413,7447.21536125
16414,4503.946106875
16415,6314.228798125
16416,6275.2702675
16417,7652.1570575
16418,7270.413295
16419,3346.054894375
16420,5941.190970000001
16421,5429.677088750001
16422,4390.989901250001
16423,7347.16180625
16424,3782.5664100000004
16425,5416.578352500001
16426,4861.39083625
16427,7583.411544999999
16428,7346.323945624999
16429,6729.4066225
16430,5950.36296875
16431,6168.32668125
16432,6584.705755625
16433,7123.103585625
16434,5820.370015
16435,7106.279445
16436,4437.801786874999
16437,7069.330894999999
16438,7036.0594575000005
16439,6097.521661875
16440,6838.90630375
16441,3992.685723125
16442,4577.8456237499995
16443,7749.079600625
16444,3998.3078275
16445,7398.547200000001
16446,6723.865095
16447,4762.17694125
16448,7048.902865625
16449,6961.802018750001
16450,6474.0139443749995
16451,4030.639081875
16452,5333.393061875
16453,5766.143655624999
16454,4562.140415
16455,5590.675388125001
16456,4368.292394375
16457,7880.31141875
16458,6213.867407500001
16459,6736.219844375
16460,5068.215373749999
16461,4052.971589375
16462,4669.81099
16463,5442.518615
16464,6531.500365625
16465,7077.194103125
16466,7160.5197581249995
16467,5573.317281875
16468,6228.359211249999
16469,4264.61743
16470,4873.8754556250005
16471,6292.961620624999
16472,4073.347274375
16473,7367.699853125
16474,7686.427700625
16475,7943.486325000001
16476,4232.278343125
16477,7056.065170624999
16478,6501.39372
16479,6396.125575
16480,3990.535233125
16481,4278.061761875
16482,6448.21201625
16483,5656.172350625
16484,7251.83223625
16485,7306.876274374999
16486,5077.82033125
16487,4235.242886874999
16488,7329.698732499999
16489,5236.7722918750005
16490,6945.0678275
16491,5145.158731875001
16492,6798.170031875
16493,6053.659801874999
16494,5375.676201875
16495,5898.49599125
16496,6738.3705387499995
16497,6674.727449375
16498,5154.95644625
16499,6445.070933125
16500,6333.142548125001
16501,7488.274821875
16502,5957.03917125
16503,4261.70400125
16504,5820.3700149999995
16505,7297.879163125
16506,6848.90989625
16507,4559.581261875001
16508,6096.230941875
16509,4535.636955
16510,3754.78691375
16511,4551.77388875
16512,7329.281914375
16513,6335.4988837500005
16514,5498.989070625
16515,6118.90275875
16516,7446.023601875
16517,6333.925075624999
16518,6744.1999562500005
16519,6102.613809375
16520,7057.047580625
16521,7199.254650625
16522,5627.61513125
16523,6167.3439556250005
16524,6595.935796875
16525,6348.6862125
16526,6204.52111375
16527,3926.166290625
16528,5574.958753125
16529,6004.360354375
16530,7658.0259375000005
16531,7685.3421
16532,3113.82681875
16533,6039.356746875
16534,7403.706100625
16535,6011.835789375
16536,5742.0803643750005
16537,7227.952479375
16538,6190.663200625
16539,4967.641904374999
16540,3427.634948125
16541,5281.245650000001
16542,4107.986646875001
16543,5875.427466875
16544,5503.43003375
16545,7282.88298375
16546,7408.671615625
16547,6700.2625987500005
16548,5379.53922875
16549,3648.783476875
16550,6083.284580625001
16551,7114.768126875
16552,4639.1519725
16553,5467.168580625
16554,6445.1066775
16555,5317.430435
16556,6254.514544375001
16557,7180.31789375
16558,6273.445516875
16559,3953.8500575
16560,5782.6928575
16561,8064.85809375
16562,6173.1113024999995
16563,5949.048693125
16564,7457.12657375
16565,4942.5384675000005
16566,5746.091546875
16567,6817.7069125
16568,5577.839403125001
16569,6484.64791125
16570,5380.75486375
16571,7223.8477381249995
16572,7606.2213475
16573,5294.602524375
16574,6241.75615125
16575,5794.23664125
16576,4245.08002625
16577,6467.260647499999
16578,6528.17342875
16579,6733.259693125
16580,7673.764946875
16581,6568.8753875
16582,6556.340061875
16583,4697.10287125
16584,7429.021720625
16585,6498.7274975
16586,5424.5918037500005
16587,5814.231213749999
16588,7732.299535624999
16589,6260.823988749999
16590,7019.607689375
16591,5741.098381875
16592,6379.299881249999
16593,5213.60048875
16594,5262.625655625
16595,4305.990055625
16596,6214.918984375001
16597,6579.337429375
16598,6440.931950625
16599,4086.594300625
16600,6965.010613750001
16601,7259.780898125
16602,5255.158268125
16603,4651.093705625
16604,5534.195091875
16605,7316.313753750001
16606,7249.7163325
16607,4813.179341875
16608,7457.29744
16609,5609.309440625
16610,7069.67479875
16611,5236.052624375
16612,6886.557043125
16613,5944.327105
16614,3457.8855674999995
16615,4182.15585125
16616,7247.22596125
16617,3951.393308125
16618,4483.65944625
16619,5075.978213750001
16620,7453.100546875
16621,7601.456931875
16622,6525.151230625001
16623,6242.619979375
16624,5398.31206
16625,6675.2149012499995
16626,6413.027461875
16627,7576.43871
16628,6375.255793124999
16629,7549.056889375
16630,6304.877058125
16631,5530.629666875
16632,5491.956836875001
16633,6379.699656250001
16634,6209.9883281249995
16635,5727.717475625001
16636,6699.02246375
16637,7144.38009875
16638,5405.1364943749995
16639,7142.698145625
16640,4856.06264
16641,6620.092333125
16642,4366.33284875
