id,yield
15384,5136.071647548319
15385,4661.773183991696
15386,4456.140461750396
15387,4939.7166796650245
15388,6701.329245886525
15389,6191.976375070997
15390,8621.66869005183
15391,6231.793757079764
15392,7285.276948553275
15393,5796.644918065427
15394,6098.170649848958
15395,5203.998800962058
15396,6500.847363985224
15397,6770.015210205245
15398,4934.6623696890465
15399,5106.884912765762
15400,4913.9107247243755
15401,6109.714533590244
15402,6292.325185938853
15403,5986.312649586413
15404,7166.7719457890125
15405,7670.987921671973
15406,8247.4479022213
15407,5888.870027427352
15408,7561.16873427618
15409,5835.967207495465
15410,6109.341010064738
15411,8373.814822672422
15412,6462.2355678523345
15413,6669.961129586869
15414,5626.078121218392
15415,5890.288228106487
15416,6874.627773256125
15417,5774.87930189894
15418,7553.028123489579
15419,4616.508115047141
15420,4318.060558435622
15421,6207.019077033596
15422,4291.387521225501
15423,6341.516659582936
15424,6536.4920375280235
15425,7027.27494702749
15426,4183.103362764737
15427,7398.804981413121
15428,6456.490059083053
15429,7391.754128631268
15430,6815.530366584182
15431,5001.638742769823
15432,5170.635718004947
15433,4452.6268899861225
15434,8711.766236340189
15435,4522.236442791903
15436,4800.27139319852
15437,5265.536034719747
15438,5302.63826646972
15439,6766.39439270193
15440,5231.022804083422
15441,6256.577012318792
15442,5654.261655547717
15443,4702.042730538558
15444,5531.447455035541
15445,3982.7520490085008
15446,6617.511097398519
15447,6453.494408382243
15448,7871.068395358767
15449,8277.458431554267
15450,7130.00433883884
15451,5053.799563436767
15452,4814.514523594917
15453,7538.641266103234
15454,5818.0567325835855
15455,8367.36321865716
15456,5990.987336793745
15457,6004.415738788011
15458,5724.989211709435
15459,6282.482297612512
15460,5916.199037635071
15461,5295.971361334839
15462,4999.971782460771
15463,6758.703854834292
15464,6312.6090330813295
15465,6552.327742762454
15466,7300.865671150346
15467,7424.955653184545
15468,3888.5411316448344
15469,3065.727276468134
15470,7617.576798830109
15471,7345.844515887089
15472,7282.673018497151
15473,5131.833661182434
15474,6571.517862831433
15475,4963.120013104118
15476,4810.682126659837
15477,5678.525341828589
15478,4450.242989023977
15479,6858.7574921194555
15480,6061.469601108907
15481,6514.072668834009
15482,7352.970785637599
15483,6832.88172387034
15484,6240.3692561497555
15485,7660.39408807504
15486,5992.297966607235
15487,7670.361954205728
15488,6655.020235826538
15489,5297.288177639484
15490,6293.258862505158
15491,6590.901256900268
15492,4992.2548284150835
15493,7442.815898727029
15494,6451.129993126653
15495,6861.203902486937
15496,6680.857112887952
15497,4679.445159603664
15498,6705.484398781466
15499,6665.794283157671
15500,7398.77218700294
15501,5504.777494163864
15502,7661.6065645171275
15503,7526.818287083379
15504,6053.96915173727
15505,6292.462910907721
15506,4802.672603341146
15507,4910.126752948924
15508,6159.048445369828
15509,4233.275486363975
15510,5166.137619270095
15511,6071.118136475565
15512,5427.1293719266
15513,6681.905095038788
15514,7855.513890898825
15515,6154.237121560649
15516,5184.3575743850015
15517,7800.561510531252
15518,7020.664625974881
15519,7265.95040056689
15520,5831.633441018079
15521,6284.029380696862
15522,6456.522552040975
15523,6585.707170921647
15524,6872.1510183599785
15525,5179.706214319545
15526,5388.0737547273
15527,4611.823909625913
15528,4798.8627405886655
15529,7332.693770057271
15530,6436.152926534238
15531,6243.472392000929
15532,7020.669465351593
15533,4620.881390745945
15534,7961.249443679215
15535,4251.475428422541
15536,5960.038477781478
15537,5603.996426556101
15538,6537.318124865929
15539,7674.747332081073
15540,6078.800000651074
15541,6244.677582748278
15542,7000.081681828029
15543,7085.289624142513
15544,4854.999336250341
15545,5013.7950104183665
15546,7631.563720434642
15547,5541.846147086044
15548,5910.706388868222
15549,6989.724359319995
15550,6766.432762045859
15551,7009.285169801722
15552,6387.476486117266
15553,4627.513395821937
15554,5726.789661879642
15555,5992.95549754608
15556,6575.922760625777
15557,6930.951911285207
15558,4198.181612116043
15559,5475.99181993596
15560,7766.460257937144
15561,5589.033873582352
15562,7522.245342766682
15563,6821.807704106301
15564,4713.441989778534
15565,6302.374757800062
15566,7551.717691694466
15567,6537.559676410119
15568,3635.672602574643
15569,4158.95370738479
15570,4493.712460337449
15571,4952.813747103321
15572,4273.19484193746
15573,5914.030296299021
15574,5952.882611049146
15575,6269.915329935433
15576,4468.32019422572
15577,5857.655145898463
15578,6560.244515190016
15579,3406.5328506089063
15580,7519.636401028909
15581,7513.475669111462
15582,7283.635914962848
15583,3418.45963653137
15584,5079.397479850605
15585,4316.900108255213
15586,6419.997137549224
15587,8075.115521142525
15588,6448.6565685367605
15589,5609.877315921891
15590,4989.015404602938
15591,5907.003441597821
15592,7982.871705448719
15593,7170.768556453644
15594,6447.389196077122
15595,4754.246924945179
15596,4845.671875294539
15597,5152.437520270464
15598,5250.8587317393885
15599,5746.176893017808
15600,6005.4335888167825
15601,6053.643622043704
15602,7525.124599677485
15603,4875.993362104116
15604,6528.3399167753505
15605,7071.537439742913
15606,7504.762614183979
15607,5813.442188219726
15608,6763.063008778805
15609,7442.855996419785
15610,6505.227047460439
15611,4398.189379331729
15612,4711.590862950253
15613,6344.967468009696
15614,4790.1160461320505
15615,6434.71472951625
15616,6010.760968850484
15617,5112.813607809558
15618,6223.006016936324
15619,6819.596817061252
15620,5273.223868095791
15621,4525.6388034698775
15622,4653.211650439406
15623,5663.148688683552
15624,5357.545675580093
15625,4354.612463153538
15626,7335.972965552071
15627,5542.6028955399
15628,5102.296794794578
15629,5365.339328043574
15630,5079.7883475645485
15631,5934.312452775814
15632,5778.356759777014
15633,5150.106849441171
15634,6940.510766876758
15635,5587.046685177149
15636,7238.53303428949
15637,5837.52807693559
15638,5200.096571772218
15639,5193.3329313218055
15640,5400.809200447868
15641,7088.5225670657765
15642,6427.386610588468
15643,4781.752068323018
15644,6113.500959719517
15645,5537.454084192226
15646,5176.908523825954
15647,8024.41640129601
15648,5826.380120289945
15649,6663.897245646289
15650,8096.122534517228
15651,5577.255425270329
15652,8189.16163214613
15653,4976.240432554501
15654,6698.855210983022
15655,4966.637784980954
15656,6987.733552877953
15657,5322.929480233128
15658,6564.826433584325
15659,7085.018806324879
15660,7931.9847915240625
15661,7311.579845053246
15662,6291.012437071393
15663,7275.177945392506
15664,4604.735004962538
15665,4783.334525184546
15666,4504.097345567273
15667,6947.740387203208
15668,7663.118106136222
15669,5032.280260312041
15670,6093.551323508353
15671,5718.6876578401625
15672,5343.257769101896
15673,7025.013610994602
15674,6404.866362537372
15675,4810.750914943098
15676,5647.1480362342
15677,5391.379248469785
15678,7444.651081137325
15679,5959.196619620641
15680,4583.267987007943
15681,7252.039639822489
15682,6146.055647871055
15683,5812.795746974274
15684,6751.283290864008
15685,6488.969201316597
15686,8277.540355288604
15687,5710.240219783142
15688,7433.750561204328
15689,7196.642274742904
15690,6724.8540190711865
15691,5514.462401739978
15692,5077.610163198415
15693,6567.289565325746
15694,6441.9344100151375
15695,6325.097193169297
15696,7096.227150240646
15697,5273.250484667706
15698,7236.987127858953
15699,5298.733016065658
15700,7190.973964171191
15701,4245.383071422455
15702,4658.074963535042
15703,3649.4414121003683
15704,4668.722891904964
15705,6034.403980022264
15706,5777.352963672687
15707,6074.905929985682
15708,6492.71756757092
15709,7134.931404970574
15710,6854.458132752332
15711,6391.968827869887
15712,7084.031000706436
15713,5440.735819170741
15714,5083.536069421482
15715,5665.14435411376
15716,6500.43365512222
15717,4879.350315495587
15718,6024.654077910458
15719,6114.532963196018
15720,6700.352115687883
15721,5493.435272475132
15722,6635.3332942593825
15723,6307.009336047668
15724,5190.596239319151
15725,4934.554285936753
15726,6791.5942001633375
15727,6931.7280992545875
15728,5005.683924085607
15729,5602.787011945065
15730,5138.23504406489
15731,5401.126856789181
15732,7423.746747108486
15733,6479.968402861179
15734,7201.72578877337
15735,5279.651017966889
15736,6590.411031370906
15737,6697.455009096098
15738,3695.079066230104
15739,4113.797256569177
15740,7451.492478543947
15741,5132.865766863846
15742,5958.030363673024
15743,4935.767151881207
15744,6476.536491154662
15745,7948.7564990637875
15746,6473.53202048234
15747,5131.811589438157
15748,6998.721624573351
15749,5429.824217642428
15750,6076.486561785496
15751,5355.819227950484
15752,4209.746229932338
15753,6378.746911971564
15754,6476.236186069911
15755,5681.894441188671
15756,6650.4067541394725
15757,5476.060262549456
15758,5566.417213688261
15759,5472.420634680977
15760,5494.279180655067
15761,5223.159870085366
15762,3827.419662076656
15763,5811.390186546751
15764,7974.709514604967
15765,7171.882952978274
15766,8373.937535439043
15767,6046.239351735441
15768,5418.8348362219
15769,4908.272255905404
15770,4398.244340824384
15771,5340.325183853869
15772,5965.301259858255
15773,6429.45978323925
15774,4066.157048488365
15775,6178.326982639046
15776,5834.634906574023
15777,7800.928286333694
15778,6001.555982166608
15779,7739.252574513908
15780,6060.524160808995
15781,6587.225231525314
15782,6110.161843254178
15783,8108.615367514636
15784,7762.382260169297
15785,7710.9860538068515
15786,6420.066271502252
15787,6460.622484471598
15788,4768.806739503379
15789,5030.651877038025
15790,5444.038365549326
15791,5817.124862888355
15792,6894.732325731193
15793,6020.0099454086685
15794,6672.042483452764
15795,5642.657972726173
15796,7860.263437920992
15797,6446.516034335884
15798,5056.273387658103
15799,6811.115173455379
15800,6578.787673751851
15801,5131.04412618257
15802,5124.70750035522
15803,6020.0739732917045
15804,6990.913801773002
15805,6346.8473242518685
15806,7598.955855455995
15807,5035.726262257225
15808,4910.984633928437
15809,7963.947984754886
15810,5769.144902690325
15811,7965.543482889429
15812,5785.770384055746
15813,5157.233722695593
15814,6545.638335581087
15815,7353.908711951548
15816,6326.717845782125
15817,4147.609740067133
15818,7168.164549086008
15819,7144.266008765513
15820,4850.7838922701385
15821,7212.754273263985
15822,5955.143775118657
15823,6091.54455294969
15824,5655.889508606941
15825,7081.19081305978
15826,6170.233808820352
15827,5937.057515271541
15828,4932.6869366835
15829,4788.454747741492
15830,4175.923459734642
15831,7727.867349226517
15832,4410.736600361275
15833,4749.885518874179
15834,6228.745646362533
15835,7166.106662965845
15836,6953.952515375797
15837,4000.505036912081
15838,7706.200263009821
15839,5092.811487275556
15840,8293.08360828502
15841,4113.87622334735
15842,6617.934395114053
15843,5746.2612364404995
15844,5840.367579011758
15845,5372.0982203399635
15846,6985.386397625702
15847,7824.413987525484
15848,5673.086216753931
15849,4490.554681452795
15850,6976.551126257091
15851,7085.396090430173
15852,8091.252344623792
15853,7398.342176253243
15854,4990.761072476631
15855,4318.210924783454
15856,4555.3141156890815
15857,5869.406892153926
15858,5446.623797713193
15859,5415.326416959423
15860,8312.451159250737
15861,6122.255561980397
15862,6222.535559288279
15863,7661.093105377642
15864,5834.637528558567
15865,7947.388459112835
15866,6409.90124541634
15867,6378.937695279135
15868,8429.444792517355
15869,4921.898239184856
15870,7690.521373126201
15871,5729.261517228197
15872,7409.673930934481
15873,8277.604995534683
15874,8201.690521291663
15875,7773.79366724252
15876,5924.619685750064
15877,6500.167084818513
15878,8202.807105489446
15879,7454.976353951492
15880,8129.566289092054
15881,5090.640135317243
15882,7344.9719427903
15883,6099.030859285067
15884,6568.933867449863
15885,5119.8295338279895
15886,4702.130634540019
15887,6711.518355415823
15888,4677.549739478265
15889,6827.918503746856
15890,6136.525413333915
15891,6043.867320735075
15892,4754.349588865422
15893,5038.925517349369
15894,5478.397331390192
15895,5620.353170744602
15896,6475.4415624256235
15897,6428.941251305576
15898,5067.484338456127
15899,7336.067333397952
15900,5224.687864984141
15901,6713.552878573939
15902,5108.959129591494
15903,6210.879976246848
15904,5581.840372106909
15905,8197.244594739946
15906,6579.849017014369
15907,7235.876742710741
15908,5687.623000586832
15909,5625.501357570808
15910,5839.107784386682
15911,6019.103872961361
15912,6661.49861315672
15913,6987.4391004802455
15914,5516.7327748760545
15915,6421.027178237919
15916,5446.901681780653
15917,5403.51208149221
15918,4398.295499949623
15919,7053.129650506367
15920,5974.570008599458
15921,5789.995579766757
15922,7522.36978388213
15923,4768.993689191087
15924,5485.2420070230155
15925,7227.646756359998
15926,6509.030432553234
15927,4221.248583111553
15928,5250.749358596083
15929,6432.366544586737
15930,6620.358646647328
15931,6477.296316814474
15932,5085.171169273153
15933,4205.986321922489
15934,5898.640858982448
15935,5949.256589978719
15936,4836.788974001422
15937,6510.808661335659
15938,6492.797071616902
15939,6799.975373639851
15940,5189.375140592125
15941,6618.296509695358
15942,7947.41507568475
15943,7785.275248753278
15944,5255.25630299368
15945,5485.616823556385
15946,5979.19592225644
15947,4648.37544608823
15948,5011.660940167234
15949,4612.26852850887
15950,8415.10425246602
15951,5782.154125220353
15952,6009.932798419588
15953,4974.503641052766
15954,6997.884336983312
15955,6195.396214485334
15956,5981.782267210669
15957,6287.714235493486
15958,6700.26119528002
15959,6251.044315541725
15960,6614.24746718166
15961,5140.100717888169
15962,5347.5650072227545
15963,7188.189338014658
15964,5806.02880757331
15965,6143.746964529017
15966,3484.3678180292154
15967,5954.119849212035
15968,6117.8251850273155
15969,4696.981875179168
15970,6074.90547435103
15971,5374.586157882697
15972,6039.184948201006
15973,6554.159501600921
15974,6355.883886137481
15975,8474.834100385364
15976,6379.071760712393
15977,8327.338580755086
15978,7789.382760801163
15979,7275.898352646736
15980,6974.95390554503
15981,5591.721660964016
15982,6661.590650817285
15983,7043.289458195191
15984,7062.760717968331
15985,4774.166835592284
15986,6241.012819397602
15987,3943.3376970278223
15988,5756.668557852354
15989,6507.2921660215125
15990,5479.054371577254
15991,6813.0818575000285
15992,4511.297346387627
15993,5480.760451161542
15994,5468.4284597261
15995,5445.554835800368
15996,7177.543018822904
15997,5395.751694121613
15998,6706.86743098172
15999,6381.739536672374
16000,8178.324459738882
16001,6656.202584000044
16002,4232.220534961012
16003,6204.019189238163
16004,6046.321275469778
16005,7195.951103575393
16006,7155.834820274067
16007,4354.846882955942
16008,5832.9906936299885
16009,4035.2238725436664
16010,3654.08920760779
16011,6355.463180271205
16012,7450.227321658
16013,7558.161664780702
16014,5927.103939559138
16015,6248.729674198943
16016,5223.248015875473
16017,5909.177383589928
16018,6435.891116161367
16019,7392.0418017823595
16020,5906.405164163687
16021,7535.4578020381105
16022,6062.303852719509
16023,5298.845013069561
16024,6743.003433203352
16025,5011.057487798162
16026,6243.621494594852
16027,5244.840968482216
16028,7654.0121177958845
16029,6396.218112547911
16030,3406.68874767298
16031,5725.395543923192
16032,6258.85860368109
16033,6438.670194185395
16034,5125.833246183153
16035,7257.829678975289
16036,6347.292138021432
16037,4640.487924002119
16038,5493.544849790678
16039,3621.365676383346
16040,5068.767571128659
16041,6745.65932804277
16042,6375.674792587573
16043,6999.440404664698
16044,4748.654940882072
16045,4411.533485758333
16046,5901.526554102169
16047,4014.541768928928
16048,4911.847933373081
16049,8192.673535352164
16050,6035.959101498991
16051,6942.045686256817
16052,5549.752904327453
16053,4272.830768843714
16054,5221.370311094104
16055,7083.471137452776
16056,7851.92232940049
16057,3440.868541566956
16058,5728.725754696588
16059,5405.986382272677
16060,7062.218001048521
16061,4035.0645653548327
16062,6952.910857695753
16063,6073.213213309642
16064,5985.923757090219
16065,6274.6777397491205
16066,6242.554045578658
16067,6926.724710116401
16068,5724.266413149211
16069,4729.949206960714
16070,5788.091798003879
16071,5157.7552772260715
16072,6502.632587123793
16073,5164.167937112544
16074,5566.241965118572
16075,6483.553644865286
16076,8293.340369788688
16077,7357.066375089622
16078,6487.568442361757
16079,5746.157787891258
16080,6103.593495734143
16081,4616.349280021376
16082,6184.534170407722
16083,3726.540287982466
16084,6724.228224495535
16085,5226.322894919136
16086,7108.925620783455
16087,6372.84729396414
16088,7636.719016463843
16089,5761.142680561703
16090,7010.873198528436
16091,5202.952054437966
16092,6250.958618950965
16093,4697.597946961341
16094,6108.904620473582
16095,4914.150965211142
16096,4410.82785717927
16097,6487.771168455985
16098,7129.872418425743
16099,6122.044942806511
16100,7051.226906497986
16101,6812.834202491404
16102,7905.092401066569
16103,8202.692587532601
16104,4848.559327620709
16105,4602.58574719411
16106,6619.940020078351
16107,4859.647329163845
16108,6952.295273002514
16109,6056.852017892095
16110,3621.39021893667
16111,3797.313792503297
16112,4896.776132660727
16113,7053.284686988554
16114,5768.874778694666
16115,7763.533509779738
16116,6469.4573621610325
16117,5279.483663933246
16118,6452.578882261305
16119,6572.317547421368
16120,5035.955318599825
16121,5437.977523921374
16122,5374.823623801408
16123,4560.420967554734
16124,5444.15381925088
16125,7503.3726654945385
16126,6677.021061096666
16127,6799.160727393584
16128,6212.734342400136
16129,7083.930212662981
16130,7932.929578136593
16131,6318.579861702194
16132,6894.849853451338
16133,6277.375187637663
16134,4279.115757360919
16135,4298.929913739941
16136,4640.543696038516
16137,7625.553867653209
16138,3290.7740193466516
16139,7161.646476970607
16140,8127.858668344723
16141,5537.593061287412
16142,4448.150432093739
16143,7087.959366926738
16144,7070.2354483623385
16145,6634.714601633164
16146,3876.206574776461
16147,5817.022495952278
16148,6544.9155355853
16149,6192.734268623695
16150,4683.285710177138
16151,5691.959614348061
16152,7561.426493392477
16153,4113.940363851942
16154,4673.599981055134
16155,6085.041972005098
16156,4566.765064641667
16157,5682.033400434255
16158,6111.948484612558
16159,5240.549069650121
16160,5663.334313347427
16161,6995.202322125157
16162,7275.812756190382
16163,3881.2570915419046
16164,4616.2481689442375
16165,7172.021220884328
16166,6824.182252112312
16167,4738.5328332766
16168,4635.260520222962
16169,4448.159765177397
16170,5962.8411891823325
16171,5994.5955624739945
16172,8192.716052733274
16173,6503.395445208835
16174,8114.30306914034
16175,6279.1176470609535
16176,5922.024086666397
16177,6709.03488398172
16178,4615.649463078951
16179,5432.435186527144
16180,6815.356123260446
16181,6414.779570980398
16182,5353.635928134567
16183,6050.035016559426
16184,6142.087031621653
16185,5504.563075424031
16186,4317.602083738628
16187,6098.71574511845
16188,6813.083176360056
16189,5877.48824862087
16190,7527.055762212025
16191,6440.784942296468
16192,5710.862171924901
16193,6457.249806083655
16194,8442.657671236779
16195,7535.561151560356
16196,7501.1122451890315
16197,6771.441146771605
16198,5501.074129493436
16199,5442.020133347241
16200,5688.980482335225
16201,6774.907550759235
16202,6074.157935822515
16203,5870.197862478819
16204,4375.036019336909
16205,5715.191479531426
16206,5112.0963201667255
16207,5274.197393771381
16208,6668.434026892744
16209,7821.859519056075
16210,7864.663364759845
16211,4705.866267736291
16212,4575.927562898923
16213,5082.765359709532
16214,3845.4377425891416
16215,6174.184624270278
16216,6547.256324530017
16217,4628.328755877733
16218,7241.94885682958
16219,4192.131999744122
16220,6271.73995535297
16221,8677.025722584889
16222,6148.393606145497
16223,6017.404490902423
16224,5307.5612878586635
16225,5528.352957172968
16226,5799.647543396382
16227,7504.3289925206445
16228,7161.243745932119
16229,7001.366447553184
16230,7154.250991048182
16231,5882.899954857105
16232,3556.8365782119126
16233,4385.132170758145
16234,6624.28746249582
16235,6006.244356000903
16236,5695.565865778283
16237,7181.101932213314
16238,5186.019735846713
16239,5863.6711315304
16240,5375.970379484403
16241,4153.6100872445295
16242,7108.979545266815
16243,3990.890802463795
16244,6893.667085406487
16245,7193.9618487694825
16246,5527.912764157145
16247,7258.057752671688
16248,7531.922557748165
16249,7280.112617821
16250,5852.515135741367
16251,6221.727524345191
16252,5085.161165107409
16253,8251.001997293937
16254,5440.051506842145
16255,6234.345663307569
16256,7698.886364799846
16257,7413.903873986545
16258,5581.330588446272
16259,6542.094762260993
16260,3930.333790355404
16261,3858.681972968415
16262,6799.207392811877
16263,7022.985409006415
16264,6196.379566053187
16265,8202.940879688553
16266,5839.230842823068
16267,5387.996146886551
16268,5569.552201670942
16269,6102.674844112662
16270,6075.476447365765
16271,6099.286581700853
16272,4416.28189157463
16273,5888.736266345173
16274,4662.994224396558
16275,6412.10144221225
16276,6596.191786249121
16277,7092.4370066269275
16278,7254.149788937175
16279,6079.265417048002
16280,5610.116173729596
16281,4625.86572435404
16282,6336.533374126644
16283,7020.929063345207
16284,6650.103469725231
16285,5707.673673867155
16286,5197.034182088709
16287,5333.488640354115
16288,4400.436892756398
16289,5369.352055071767
16290,7182.703775201917
16291,4582.984963279868
16292,4632.047869842973
16293,4566.72101245424
16294,8245.195331668456
16295,6012.691786992395
16296,4210.629620095582
16297,4344.0010151475435
16298,7084.903163384915
16299,4880.517713413053
16300,6282.339510237402
16301,7102.175949830495
16302,4357.456058395017
16303,5158.306120364068
16304,4783.139375916004
16305,5535.085812850537
16306,6242.637006322289
16307,7901.410790806824
16308,5343.345658113943
16309,7538.937159422187
16310,3905.6058333890132
16311,4555.471395432216
16312,5577.170017405582
16313,6948.8239214738205
16314,7570.300615354745
16315,4410.903558857834
16316,3858.700984805497
16317,8942.26096198842
16318,5901.833052934075
16319,5661.303681760293
16320,4888.411095422105
16321,5440.895305538566
16322,5499.141607476307
16323,6723.891430881944
16324,7607.791136750759
16325,4265.213851096842
16326,8174.4507028588905
16327,6192.30061331069
16328,6043.628100351347
16329,4309.991430176713
16330,4646.52213530601
16331,5715.381742329273
16332,6922.389649091678
16333,4843.915769747915
16334,6093.698539947507
16335,6018.571114556056
16336,6682.18958125549
16337,4486.239928305354
16338,6057.714730571895
16339,6277.879891256864
16340,5670.98287622484
16341,6288.557113257941
16342,7400.392036035359
16343,5514.4019148868765
16344,7682.020858895112
16345,6005.932858892709
16346,4526.098901156525
16347,7332.976554325651
16348,5226.555703328908
16349,5863.517781775834
16350,6266.5784657170825
16351,6922.974147413872
16352,4363.650990671594
16353,7236.030911425991
16354,5763.582242009954
16355,4491.70344135649
16356,5738.662092250619
16357,5421.294941453978
16358,5608.159471630779
16359,7200.522127788454
16360,5319.880174152685
16361,5898.065652630734
16362,6461.699631693227
16363,5378.035360570021
16364,7623.405311558907
16365,4353.9246510895355
16366,6705.003541664089
16367,6451.508680374931
16368,4843.985255630288
16369,7678.154083604746
16370,7336.914792609994
16371,6289.309729287144
16372,5830.910140881853
16373,6988.75833222974
16374,6257.430990042369
16375,3654.614133544128
16376,4278.194298184486
16377,5591.193064406053
16378,7241.079291200469
16379,5093.50427848037
16380,4134.450181021097
16381,5648.405087471248
16382,7542.488508903369
16383,5599.127891405992
16384,4580.476756078743
16385,6687.4096698984795
16386,8143.369522169502
16387,3654.61828158131
16388,6016.362292978783
16389,5153.614310208008
16390,5873.512492621157
16391,6265.326240155917
16392,4911.690265211624
16393,7851.1798037776625
16394,5821.079547638534
16395,6731.377780510695
16396,6335.433980431013
16397,5486.206561937809
16398,5071.043460983577
16399,5412.61013774726
16400,5264.7128876306715
16401,7313.423178214387
16402,4103.680196076455
16403,5961.957964956244
16404,6806.662847499751
16405,5503.4362750805985
16406,5501.146028804584
16407,5743.029278810873
16408,6405.553579792562
16409,7044.190949161524
16410,5338.505769249376
16411,6318.804311158878
16412,4061.2753783282233
16413,7497.103305081653
16414,4475.808170059712
16415,5981.5807063441025
16416,6384.96394511399
16417,7700.8023954675955
16418,7180.036294115242
16419,3232.3718933720756
16420,5898.086047146877
16421,5117.295448265191
16422,4471.500372360158
16423,7734.385862468294
16424,4419.728447365605
16425,5574.739614523954
16426,4797.517786968285
16427,7013.755260877982
16428,7250.182103714402
16429,6199.187718584142
16430,5180.019045456988
16431,6577.257237205527
16432,6752.2229249576685
16433,7018.725103780496
16434,5741.4712492996405
16435,7127.5048656768995
16436,4604.459627971278
16437,7954.943908166413
16438,7429.71813088672
16439,5989.368648938813
16440,7055.240847838073
16441,4224.769860761535
16442,3992.8041681534587
16443,7607.720455844461
16444,3809.117964956553
16445,7446.9326285032
16446,6788.399402941242
16447,4845.8461702785535
16448,6252.975270372735
16449,7033.279831239579
16450,6407.5342593815185
16451,4563.996815294291
16452,5338.062759414827
16453,5613.205883633225
16454,4403.426444872554
16455,6101.795126858968
16456,4446.728739739998
16457,8137.921541098263
16458,6007.118188294113
16459,6775.502237167542
16460,5233.694323937436
16461,4362.271564612418
16462,4667.463052576741
16463,5122.0563630139495
16464,6402.39157149528
16465,6778.736992718143
16466,7543.748316147501
16467,5466.815923782213
16468,6076.400001280152
16469,4308.667842440314
16470,4588.277772210704
16471,7552.346552218831
16472,4300.0896562107755
16473,7480.510014691012
16474,8312.663400486526
16475,7929.601290203671
16476,4085.487894542759
16477,6554.052589549263
16478,6166.4092135387855
16479,6179.3461235221475
16480,3965.9463686459885
16481,4473.493362289723
16482,6542.171846618618
16483,5017.808538596478
16484,7378.312134508205
16485,7368.655536822214
16486,5206.734777194212
16487,4066.0141485096756
16488,7436.709182003939
16489,4563.041656290132
16490,7003.1455209337
16491,4943.97669758246
16492,6771.543119352318
16493,5800.452020085073
16494,5173.987954840251
16495,5742.180523199902
16496,6325.4222421969735
16497,6320.7334810645025
16498,5019.343643361742
16499,6242.183407979579
16500,6187.302944768084
16501,7542.91398882939
16502,6070.591705900999
16503,4260.71546979762
16504,5741.314969712601
16505,7018.076306424409
16506,6998.066728850656
16507,4795.218851948681
16508,6375.916730922536
16509,4026.974225586807
16510,4113.929215235552
16511,4522.967529498829
16512,6936.586746184214
16513,5958.29687506194
16514,5926.083990895026
16515,6122.425002844249
16516,7213.47793150783
16517,6119.37678441778
16518,6650.756866065658
16519,6480.197456112095
16520,6852.300540331824
16521,7066.791718556447
16522,5649.342124018334
16523,6528.905351672711
16524,6633.010454787447
16525,5850.0229976029295
16526,6213.536096267606
16527,4226.319487676987
16528,5631.311242052741
16529,5501.012947189012
16530,8276.836241231043
16531,7939.813327377638
16532,3320.8092556631136
16533,5631.192412301225
16534,7375.019727563626
16535,6034.409913015865
16536,6218.80608410931
16537,7400.459441639559
16538,6277.183587641699
16539,5053.756272518531
16540,3365.9964974403265
16541,5033.035891705956
16542,4486.247863309213
16543,5837.841253742799
16544,5578.891912157465
16545,7102.527829531902
16546,7252.338644169327
16547,6347.1642879947285
16548,5075.267349393154
